agent,task,condition,rep,target_etld1,records,unique_hosts,third_party_hosts,rq3_blocks_search,rq3_blocks_offdomain,rq3_blocks_cmp,task_success,duration_seconds,return_code
browser-use,Cambridge_Dictionary--9,C0,1,cambridge.org,313,78,77,0,0,0,success,52.3,0
browser-use,Coursera--0,C0,1,coursera.org,423,15,14,0,0,0,success,54.7,0
browser-use,Coursera--1,C0,1,coursera.org,515,11,10,0,0,0,success,42.4,0
browser-use,Coursera--10,C0,1,coursera.org,474,11,10,0,0,0,success,38.6,0
browser-use,Coursera--11,C0,1,coursera.org,437,11,10,0,0,0,success,37.3,0
browser-use,Coursera--12,C0,1,coursera.org,480,11,10,0,0,0,success,31.6,0
browser-use,Coursera--13,C0,1,coursera.org,498,13,12,0,0,0,success,33.7,0
browser-use,Coursera--14,C0,1,coursera.org,453,12,11,0,0,0,success,32.0,0
browser-use,Coursera--15,C0,1,coursera.org,492,11,10,0,0,0,success,45.0,0
browser-use,Coursera--16,C0,1,coursera.org,526,11,10,0,0,0,success,26.8,0
browser-use,Coursera--17,C0,1,coursera.org,405,12,11,0,0,0,success,47.9,0
browser-use,Coursera--18,C0,1,coursera.org,519,11,10,0,0,0,success,35.9,0
browser-use,Coursera--19,C0,1,coursera.org,472,11,10,0,0,0,success,32.7,0
browser-use,Coursera--2,C0,1,coursera.org,487,11,10,0,0,0,success,34.3,0
browser-use,Coursera--20,C0,1,coursera.org,398,11,10,0,0,0,success,45.1,0
browser-use,Coursera--21,C0,1,coursera.org,461,11,10,0,0,0,success,26.1,0
browser-use,Coursera--22,C0,1,coursera.org,460,13,12,0,0,0,success,38.0,0
browser-use,Coursera--23,C0,1,coursera.org,471,11,10,0,0,0,success,28.8,0
browser-use,Coursera--24,C0,1,coursera.org,531,11,10,0,0,0,success,46.9,0
browser-use,Coursera--25,C0,1,coursera.org,517,11,10,0,0,0,success,43.1,0
browser-use,Coursera--26,C0,1,coursera.org,395,11,10,0,0,0,success,43.0,0
browser-use,Coursera--27,C0,1,coursera.org,436,11,10,0,0,0,success,28.9,0
browser-use,Coursera--28,C0,1,coursera.org,407,15,14,0,0,0,success,57.9,0
browser-use,Coursera--29,C0,1,coursera.org,283,11,10,0,0,0,success,24.0,0
browser-use,Coursera--3,C0,1,coursera.org,356,11,10,0,0,0,success,40.5,0
browser-use,Coursera--30,C0,1,coursera.org,540,15,14,0,0,0,success,38.9,0
browser-use,Coursera--31,C0,1,coursera.org,555,15,14,0,0,0,success,43.7,0
browser-use,Coursera--32,C0,1,coursera.org,382,11,10,0,0,0,success,37.9,0
browser-use,Coursera--33,C0,1,coursera.org,523,15,14,0,0,0,success,52.8,0
browser-use,Coursera--34,C0,1,coursera.org,599,15,14,0,0,0,success,44.3,0
browser-use,Coursera--35,C0,1,coursera.org,540,11,10,0,0,0,success,38.3,0
browser-use,Coursera--36,C0,1,coursera.org,411,13,12,0,0,0,success,29.1,0
browser-use,Coursera--37,C0,1,coursera.org,283,11,10,0,0,0,success,24.7,0
browser-use,Coursera--38,C0,1,coursera.org,272,10,9,0,0,0,success,32.0,0
browser-use,Coursera--39,C0,1,coursera.org,540,15,14,0,0,0,success,40.3,0
browser-use,Coursera--4,C0,1,coursera.org,484,11,10,0,0,0,success,31.4,0
browser-use,Coursera--40,C0,1,coursera.org,432,25,24,0,0,0,success,35.9,0
browser-use,Coursera--41,C0,1,coursera.org,319,11,10,0,0,0,success,19.0,0
browser-use,Coursera--5,C0,1,coursera.org,1016,21,20,0,0,0,success,58.0,0
browser-use,Coursera--6,C0,1,coursera.org,458,11,10,0,0,0,success,38.5,0
browser-use,Coursera--7,C0,1,coursera.org,349,11,10,0,0,0,success,40.6,0
browser-use,Coursera--8,C0,1,coursera.org,465,15,14,0,0,0,success,58.7,0
browser-use,Coursera--9,C0,1,coursera.org,510,11,10,0,0,0,success,42.6,0
browser-use,ESPN--0,C0,1,espn.com,191,21,17,0,0,0,success,39.3,0
browser-use,ESPN--1,C0,1,espn.com,641,120,109,0,0,0,success,47.0,0
browser-use,ESPN--10,C0,1,espn.com,1761,136,123,0,0,0,success,52.1,0
browser-use,ESPN--11,C0,1,espn.com,149,13,13,0,0,0,success,42.4,0
browser-use,ESPN--12,C0,1,espn.com,625,121,112,0,0,0,success,35.7,0
browser-use,ESPN--13,C0,1,espn.com,882,159,150,0,0,0,success,38.2,0
browser-use,ESPN--14,C0,1,espn.com,479,72,61,0,0,0,success,32.8,0
browser-use,ESPN--15,C0,1,espn.com,303,61,53,0,0,0,success,42.7,0
browser-use,ESPN--16,C0,1,espn.com,637,16,16,0,0,0,success,44.1,0
browser-use,ESPN--17,C0,1,espn.com,699,39,33,0,0,0,success,45.4,0
browser-use,ESPN--18,C0,1,espn.com,413,116,107,0,0,0,success,38.9,0
browser-use,ESPN--19,C0,1,espn.com,1093,178,178,0,0,0,success,51.3,0
browser-use,ESPN--2,C0,1,espn.com,597,52,44,0,0,0,success,49.9,0
browser-use,ESPN--20,C0,1,espn.com,616,102,91,0,0,0,success,38.8,0
browser-use,ESPN--21,C0,1,espn.com,805,127,116,0,0,0,success,55.7,0
browser-use,ESPN--22,C0,1,espn.com,790,65,57,0,0,0,success,59.1,0
browser-use,ESPN--23,C0,1,espn.com,631,64,56,0,0,0,success,41.6,0
browser-use,ESPN--24,C0,1,espn.com,958,137,124,0,0,0,success,41.3,0
browser-use,ESPN--25,C0,1,espn.com,168,21,21,0,0,0,success,65.0,0
browser-use,ESPN--26,C0,1,espn.com,100,19,15,0,0,0,success,24.3,0
browser-use,ESPN--27,C0,1,espn.com,884,149,138,0,0,0,success,42.3,0
browser-use,ESPN--28,C0,1,espn.com,1364,110,110,0,0,0,success,79.3,0
browser-use,ESPN--29,C0,1,espn.com,939,160,146,0,0,0,success,51.7,0
browser-use,ESPN--3,C0,1,espn.com,525,121,110,0,0,0,success,23.0,0
browser-use,ESPN--30,C0,1,espn.com,413,59,51,0,0,0,success,76.8,0
browser-use,ESPN--31,C0,1,espn.com,355,61,53,0,0,0,success,36.0,0
browser-use,ESPN--32,C0,1,espn.com,578,128,115,0,0,0,success,31.3,0
browser-use,ESPN--33,C0,1,espn.com,701,123,113,0,0,0,success,43.5,0
browser-use,ESPN--34,C0,1,espn.com,724,120,109,0,0,0,success,28.4,0
browser-use,ESPN--35,C0,1,espn.com,870,155,144,0,0,0,success,48.0,0
browser-use,ESPN--36,C0,1,espn.com,1168,110,110,0,0,0,success,44.3,0
browser-use,ESPN--37,C0,1,espn.com,648,32,32,0,0,0,success,68.3,0
browser-use,ESPN--38,C0,1,espn.com,983,176,176,0,0,0,success,77.8,0
browser-use,ESPN--39,C0,1,espn.com,1034,102,91,0,0,0,success,46.7,0
browser-use,ESPN--4,C0,1,espn.com,577,124,113,0,0,0,success,38.3,0
browser-use,ESPN--40,C0,1,espn.com,481,68,53,0,0,0,success,67.4,0
browser-use,ESPN--41,C0,1,espn.com,582,118,108,0,0,0,success,41.8,0
browser-use,ESPN--42,C0,1,espn.com,567,56,48,0,0,0,success,28.2,0
browser-use,ESPN--43,C0,1,espn.com,1235,141,132,0,0,0,success,65.4,0
browser-use,ESPN--5,C0,1,espn.com,416,43,35,0,0,0,success,37.2,0
browser-use,ESPN--6,C0,1,espn.com,677,122,111,0,0,0,success,61.0,0
browser-use,ESPN--7,C0,1,espn.com,846,109,98,0,0,0,success,43.0,0
browser-use,ESPN--8,C0,1,espn.com,883,58,50,0,0,0,success,38.0,0
browser-use,ESPN--9,C0,1,espn.com,774,130,119,0,0,0,success,67.1,0
browser-use,GitHub--0,C0,1,github.com,169,10,7,0,0,0,success,18.2,0
browser-use,GitHub--1,C0,1,github.com,242,12,9,0,0,0,success,24.9,0
browser-use,GitHub--10,C0,1,github.com,323,16,13,0,0,0,success,56.1,0
browser-use,GitHub--11,C0,1,github.com,264,10,7,0,0,0,success,34.9,0
browser-use,GitHub--12,C0,1,github.com,137,10,7,0,0,0,success,17.4,0
browser-use,GitHub--13,C0,1,github.com,297,12,9,0,0,0,success,31.9,0
browser-use,GitHub--14,C0,1,github.com,300,16,13,0,0,0,success,48.5,0
browser-use,GitHub--15,C0,1,github.com,292,12,9,0,0,0,success,19.2,0
browser-use,GitHub--16,C0,1,github.com,228,15,11,0,0,0,success,50.5,0
browser-use,GitHub--17,C0,1,github.com,254,12,9,0,0,0,success,26.4,0
browser-use,GitHub--18,C0,1,github.com,266,11,8,0,0,0,success,19.4,0
browser-use,GitHub--19,C0,1,github.com,144,10,7,0,0,0,success,24.0,0
browser-use,GitHub--2,C0,1,github.com,183,10,7,0,0,0,success,42.8,0
browser-use,GitHub--20,C0,1,github.com,142,13,12,0,0,0,success,49.6,0
browser-use,GitHub--21,C0,1,github.com,296,15,11,0,0,0,success,39.9,0
browser-use,GitHub--22,C0,1,github.com,207,12,9,0,0,0,success,31.8,0
browser-use,GitHub--23,C0,1,github.com,959,24,21,0,0,0,success,58.9,0
browser-use,GitHub--24,C0,1,github.com,432,14,11,0,0,0,success,44.4,0
browser-use,GitHub--25,C0,1,github.com,267,11,8,0,0,0,success,27.7,0
browser-use,GitHub--26,C0,1,github.com,279,19,14,0,0,0,success,41.9,0
browser-use,GitHub--27,C0,1,github.com,154,10,7,0,0,0,success,22.7,0
browser-use,GitHub--28,C0,1,github.com,153,10,7,0,0,0,success,20.7,0
browser-use,GitHub--29,C0,1,github.com,762,23,20,0,0,0,success,63.6,0
browser-use,GitHub--3,C0,1,github.com,216,14,11,0,0,0,success,37.1,0
browser-use,GitHub--30,C0,1,github.com,300,10,7,0,0,0,success,40.6,0
browser-use,GitHub--31,C0,1,github.com,371,15,12,0,0,0,success,42.1,0
browser-use,GitHub--32,C0,1,github.com,352,11,8,0,0,0,success,30.6,0
browser-use,GitHub--33,C0,1,github.com,169,10,7,0,0,0,success,26.6,0
browser-use,GitHub--34,C0,1,github.com,337,12,9,0,0,0,success,35.9,0
browser-use,GitHub--35,C0,1,github.com,147,10,7,0,0,0,success,18.3,0
browser-use,GitHub--36,C0,1,github.com,324,10,7,0,0,0,success,35.2,0
browser-use,GitHub--37,C0,1,github.com,798,25,22,0,0,0,success,55.1,0
browser-use,GitHub--38,C0,1,github.com,168,10,7,0,0,0,success,28.5,0
browser-use,GitHub--39,C0,1,github.com,256,10,7,0,0,0,success,19.3,0
browser-use,GitHub--4,C0,1,github.com,412,12,9,0,0,0,success,52.5,0
browser-use,GitHub--40,C0,1,github.com,215,10,7,0,0,0,success,28.4,0
browser-use,GitHub--5,C0,1,github.com,314,14,11,0,0,0,success,35.1,0
browser-use,GitHub--6,C0,1,github.com,456,12,9,0,0,0,success,48.6,0
browser-use,GitHub--7,C0,1,github.com,371,14,11,0,0,0,success,38.1,0
browser-use,GitHub--8,C0,1,github.com,308,15,12,0,0,0,success,29.7,0
browser-use,GitHub--9,C0,1,github.com,228,10,7,0,0,0,success,27.5,0
browser-use,Google_Flights--0,C0,1,google.com,937,179,174,0,0,0,success,41.5,0
browser-use,Google_Flights--1,C0,1,google.com,169,19,13,0,0,0,success,40.9,0
browser-use,Google_Flights--10,C0,1,google.com,579,23,17,0,0,0,success,41.4,0
browser-use,Google_Flights--11,C0,1,google.com,195,29,23,0,0,0,success,40.0,0
browser-use,Google_Flights--12,C0,1,google.com,120,17,11,0,0,0,success,41.1,0
browser-use,Google_Flights--13,C0,1,google.com,137,17,11,0,0,0,success,59.9,0
browser-use,Google_Flights--14,C0,1,google.com,174,19,13,0,0,0,success,58.6,0
browser-use,Google_Flights--15,C0,1,google.com,538,41,35,0,0,0,success,30.2,0
browser-use,Google_Flights--16,C0,1,google.com,115,17,11,0,0,0,success,41.4,0
browser-use,Google_Flights--17,C0,1,google.com,121,17,11,0,0,0,success,40.3,0
browser-use,Google_Flights--18,C0,1,google.com,906,24,20,0,0,0,success,53.7,0
browser-use,Google_Flights--19,C0,1,google.com,1129,60,53,0,0,0,success,45.7,0
browser-use,Google_Flights--2,C0,1,google.com,96,15,9,0,0,0,success,39.4,0
browser-use,Google_Flights--20,C0,1,google.com,131,17,11,0,0,0,success,50.2,0
browser-use,Google_Flights--21,C0,1,google.com,121,15,9,0,0,0,success,45.8,0
browser-use,Google_Flights--22,C0,1,google.com,142,19,13,0,0,0,success,56.6,0
browser-use,Google_Flights--23,C0,1,google.com,137,17,11,0,0,0,success,45.0,0
browser-use,Google_Flights--24,C0,1,google.com,112,17,11,0,0,0,success,47.1,0
browser-use,Google_Flights--25,C0,1,google.com,333,23,19,0,0,0,success,46.2,0
browser-use,Google_Flights--26,C0,1,google.com,104,17,11,0,0,0,success,46.0,0
browser-use,Google_Flights--27,C0,1,google.com,113,15,9,0,0,0,success,49.7,0
browser-use,Google_Flights--28,C0,1,google.com,495,23,17,0,0,0,success,43.1,0
browser-use,Google_Flights--29,C0,1,google.com,188,24,18,0,0,0,success,42.9,0
browser-use,Google_Flights--3,C0,1,google.com,795,70,64,0,0,0,success,52.2,0
browser-use,Google_Flights--30,C0,1,google.com,806,79,70,0,0,0,success,70.2,0
browser-use,Google_Flights--31,C0,1,google.com,99,17,11,0,0,0,success,53.6,0
browser-use,Google_Flights--32,C0,1,google.com,175,19,13,0,0,0,success,42.2,0
browser-use,Google_Flights--33,C0,1,google.com,121,19,13,0,0,0,success,39.6,0
browser-use,Google_Flights--34,C0,1,google.com,699,52,45,0,0,0,success,53.8,0
browser-use,Google_Flights--35,C0,1,google.com,111,17,11,0,0,0,success,42.6,0
browser-use,Google_Flights--36,C0,1,google.com,753,58,49,0,0,0,success,39.7,0
browser-use,Google_Flights--37,C0,1,google.com,126,26,20,0,0,0,success,60.8,0
browser-use,Google_Flights--38,C0,1,google.com,171,17,11,0,0,0,success,52.7,0
browser-use,Google_Flights--39,C0,1,google.com,395,33,29,0,0,0,success,68.8,0
browser-use,Google_Flights--4,C0,1,google.com,658,53,49,0,0,0,success,48.6,0
browser-use,Google_Flights--40,C0,1,google.com,216,16,10,0,0,0,success,51.4,0
browser-use,Google_Flights--41,C0,1,google.com,584,37,33,0,0,0,success,49.0,0
browser-use,Google_Flights--5,C0,1,google.com,866,46,40,0,0,0,success,72.2,0
browser-use,Google_Flights--6,C0,1,google.com,191,19,13,0,0,0,success,55.2,0
browser-use,Google_Flights--7,C0,1,google.com,120,17,11,0,0,0,success,44.9,0
browser-use,Google_Flights--8,C0,1,google.com,90,15,9,0,0,0,success,43.7,0
browser-use,Google_Flights--9,C0,1,google.com,97,15,9,0,0,0,success,43.0,0
browser-use,Google_Map--0,C0,1,google.com,1153,21,14,0,0,0,success,66.0,0
browser-use,Google_Map--1,C0,1,google.com,1519,23,16,0,0,0,success,62.6,0
browser-use,Google_Map--10,C0,1,google.com,619,22,18,0,0,0,success,50.6,0
browser-use,Google_Map--11,C0,1,google.com,903,35,31,0,0,0,success,37.0,0
browser-use,Google_Map--12,C0,1,google.com,432,17,10,0,0,0,success,29.4,0
browser-use,Google_Map--13,C0,1,google.com,682,18,14,0,0,0,success,66.4,0
browser-use,Google_Map--14,C0,1,google.com,1019,27,20,0,0,0,success,73.9,0
browser-use,Google_Map--15,C0,1,google.com,547,36,32,0,0,0,success,42.4,0
browser-use,Google_Map--16,C0,1,google.com,1092,16,12,0,0,0,success,56.8,0
browser-use,Google_Map--17,C0,1,google.com,919,18,11,0,0,0,success,67.8,0
browser-use,Google_Map--18,C0,1,google.com,1158,20,11,0,0,0,success,45.5,0
browser-use,Google_Map--19,C0,1,google.com,852,59,55,0,0,0,success,195.4,0
browser-use,Google_Map--2,C0,1,google.com,166,17,13,0,0,0,success,40.9,0
browser-use,Google_Map--20,C0,1,google.com,826,73,68,0,0,0,success,65.1,0
browser-use,Google_Map--21,C0,1,google.com,898,16,12,0,0,0,success,42.6,0
browser-use,Google_Map--22,C0,1,google.com,216,13,9,0,0,0,success,56.6,0
browser-use,Google_Map--23,C0,1,google.com,519,18,11,0,0,0,success,21.9,0
browser-use,Google_Map--24,C0,1,google.com,1485,145,140,0,0,0,success,67.9,0
browser-use,Google_Map--25,C0,1,google.com,469,25,21,0,0,0,success,43.1,0
browser-use,Google_Map--26,C0,1,google.com,509,16,9,0,0,0,success,37.8,0
browser-use,Google_Map--27,C0,1,google.com,1180,18,9,0,0,0,success,40.0,0
browser-use,Google_Map--28,C0,1,google.com,345,15,7,0,0,0,success,29.7,0
browser-use,Google_Map--29,C0,1,google.com,717,17,13,0,0,0,success,68.9,0
browser-use,Google_Map--3,C0,1,google.com,592,18,11,0,0,0,success,33.1,0
browser-use,Google_Map--30,C0,1,google.com,656,35,31,0,0,0,success,64.2,0
browser-use,Google_Map--31,C0,1,google.com,446,15,8,0,0,0,success,21.4,0
browser-use,Google_Map--32,C0,1,google.com,913,16,9,0,0,0,success,48.4,0
browser-use,Google_Map--33,C0,1,google.com,388,20,16,0,0,0,success,71.5,0
browser-use,Google_Map--34,C0,1,google.com,849,17,13,0,0,0,success,44.4,0
browser-use,Google_Map--35,C0,1,google.com,1098,30,24,0,0,0,success,35.8,0
browser-use,Google_Map--36,C0,1,google.com,307,21,17,0,0,0,success,52.0,0
browser-use,Google_Map--37,C0,1,google.com,1194,22,15,0,0,0,success,59.3,0
browser-use,Google_Map--38,C0,1,google.com,1028,35,28,0,0,0,success,65.4,0
browser-use,Google_Map--39,C0,1,google.com,720,17,10,0,0,0,agent_error,137.6,0
browser-use,Google_Map--4,C0,1,google.com,256,23,17,0,0,0,success,45.8,0
browser-use,Google_Map--40,C0,1,google.com,543,41,36,0,0,0,success,54.4,0
browser-use,Google_Map--5,C0,1,google.com,1332,24,15,0,0,0,success,66.2,0
browser-use,Google_Map--6,C0,1,google.com,239,31,27,0,0,0,success,51.6,0
browser-use,Google_Map--7,C0,1,google.com,1099,22,13,0,0,0,success,35.9,0
browser-use,Google_Map--8,C0,1,google.com,1260,20,13,0,0,0,success,66.5,0
browser-use,Google_Map--9,C0,1,google.com,637,19,15,0,0,0,success,59.3,0
browser-use,Google_Search--0,C0,1,google.com,143,12,8,0,0,0,success,51.3,0
browser-use,Google_Search--1,C0,1,google.com,600,15,11,0,0,0,success,83.8,0
browser-use,Google_Search--10,C0,1,google.com,1860,270,264,0,0,0,success,47.6,0
browser-use,Google_Search--11,C0,1,google.com,623,25,20,0,0,0,success,67.1,0
browser-use,Google_Search--12,C0,1,google.com,159,12,8,0,0,0,success,71.7,0
browser-use,Google_Search--13,C0,1,google.com,596,18,14,0,0,0,success,40.9,0
browser-use,Google_Search--14,C0,1,google.com,627,19,15,0,0,0,success,66.1,0
browser-use,Google_Search--15,C0,1,google.com,279,12,7,0,0,0,success,36.1,0
browser-use,Google_Search--16,C0,1,google.com,525,21,17,0,0,0,success,92.4,0
browser-use,Google_Search--17,C0,1,google.com,1000,32,26,0,0,0,success,52.3,0
browser-use,Google_Search--18,C0,1,google.com,925,19,15,0,0,0,success,59.3,0
browser-use,Google_Search--19,C0,1,google.com,386,14,10,0,0,0,success,48.4,0
browser-use,Google_Search--2,C0,1,google.com,702,20,16,0,0,0,success,30.4,0
browser-use,Google_Search--20,C0,1,google.com,655,19,15,0,0,0,success,55.4,0
browser-use,Google_Search--21,C0,1,google.com,167,14,8,0,0,0,success,55.2,0
browser-use,Google_Search--22,C0,1,google.com,263,23,13,0,0,0,success,39.8,0
browser-use,Google_Search--23,C0,1,google.com,185,13,9,0,0,0,success,70.0,0
browser-use,Google_Search--24,C0,1,google.com,523,17,13,0,0,0,success,47.0,0
browser-use,Google_Search--25,C0,1,google.com,153,23,19,0,0,0,success,40.4,0
browser-use,Google_Search--26,C0,1,google.com,621,16,12,0,0,0,success,70.4,0
browser-use,Google_Search--27,C0,1,google.com,382,39,32,0,0,0,success,50.3,0
browser-use,Google_Search--28,C0,1,google.com,1475,239,234,0,0,0,success,47.3,0
browser-use,Google_Search--29,C0,1,google.com,712,29,23,0,0,0,success,67.9,0
browser-use,Google_Search--3,C0,1,google.com,518,64,60,0,0,0,success,69.6,0
browser-use,Google_Search--30,C0,1,google.com,211,33,29,0,0,0,success,69.2,0
browser-use,Google_Search--31,C0,1,google.com,565,16,12,0,0,0,success,86.5,0
browser-use,Google_Search--32,C0,1,google.com,713,18,14,0,0,0,success,59.7,0
browser-use,Google_Search--33,C0,1,google.com,544,11,7,0,0,0,success,30.1,0
browser-use,Google_Search--34,C0,1,google.com,467,14,10,0,0,0,success,35.4,0
browser-use,Google_Search--35,C0,1,google.com,692,138,133,0,0,0,success,40.6,0
browser-use,Google_Search--36,C0,1,google.com,406,25,20,0,0,0,success,36.0,0
browser-use,Google_Search--37,C0,1,google.com,789,31,27,0,0,0,success,69.4,0
browser-use,Google_Search--38,C0,1,google.com,530,17,13,0,0,0,success,41.2,0
browser-use,Google_Search--39,C0,1,google.com,791,30,25,0,0,0,success,65.1,0
browser-use,Google_Search--4,C0,1,google.com,573,16,12,0,0,0,success,66.7,0
browser-use,Google_Search--40,C0,1,google.com,625,19,13,0,0,0,success,41.2,0
browser-use,Google_Search--41,C0,1,google.com,285,29,23,0,0,0,success,37.1,0
browser-use,Google_Search--42,C0,1,google.com,977,31,25,0,0,0,success,55.8,0
browser-use,Google_Search--5,C0,1,google.com,497,60,55,0,0,0,success,56.4,0
browser-use,Google_Search--6,C0,1,google.com,749,32,22,0,0,0,success,62.8,0
browser-use,Google_Search--7,C0,1,google.com,729,18,14,0,0,0,success,40.3,0
browser-use,Google_Search--8,C0,1,google.com,327,24,20,0,0,0,success,51.1,0
browser-use,Google_Search--9,C0,1,google.com,635,21,17,0,0,0,success,72.2,0
browser-use,Huggingface--0,C0,1,huggingface.co,455,20,18,0,0,0,success,33.3,0
browser-use,Huggingface--1,C0,1,huggingface.co,717,26,24,0,0,0,success,60.0,0
browser-use,Huggingface--10,C0,1,huggingface.co,394,14,14,0,0,0,success,73.1,0
browser-use,Huggingface--11,C0,1,huggingface.co,423,18,16,0,0,0,success,35.4,0
browser-use,Huggingface--12,C0,1,huggingface.co,509,20,18,0,0,0,success,51.0,0
browser-use,Huggingface--13,C0,1,huggingface.co,456,22,21,0,0,0,success,61.4,0
browser-use,Huggingface--14,C0,1,huggingface.co,217,20,19,0,0,0,success,20.5,0
browser-use,Huggingface--15,C0,1,huggingface.co,210,16,14,0,0,0,success,39.0,0
browser-use,Huggingface--16,C0,1,huggingface.co,411,16,14,0,0,0,success,25.9,0
browser-use,Huggingface--17,C0,1,huggingface.co,455,17,15,0,0,0,success,42.9,0
browser-use,Huggingface--18,C0,1,huggingface.co,498,28,27,0,0,0,success,50.9,0
browser-use,Huggingface--19,C0,1,huggingface.co,737,21,19,0,0,0,success,47.3,0
browser-use,Huggingface--2,C0,1,huggingface.co,1011,17,15,0,0,0,success,41.9,0
browser-use,Huggingface--20,C0,1,huggingface.co,242,16,14,0,0,0,success,50.8,0
browser-use,Huggingface--21,C0,1,huggingface.co,714,22,21,0,0,0,success,43.0,0
browser-use,Huggingface--22,C0,1,huggingface.co,339,23,22,0,0,0,success,57.4,0
browser-use,Huggingface--23,C0,1,huggingface.co,887,23,21,0,0,0,success,82.5,0
browser-use,Huggingface--24,C0,1,huggingface.co,213,16,14,0,0,0,success,36.4,0
browser-use,Huggingface--25,C0,1,huggingface.co,436,19,18,0,0,0,success,31.6,0
browser-use,Huggingface--26,C0,1,huggingface.co,407,21,19,0,0,0,success,59.7,0
browser-use,Huggingface--27,C0,1,huggingface.co,222,17,15,0,0,0,success,47.1,0
browser-use,Huggingface--28,C0,1,huggingface.co,422,18,16,0,0,0,success,32.0,0
browser-use,Huggingface--29,C0,1,huggingface.co,773,23,22,0,0,0,success,59.7,0
browser-use,Huggingface--3,C0,1,huggingface.co,225,16,14,0,0,0,success,27.9,0
browser-use,Huggingface--30,C0,1,huggingface.co,299,16,14,0,0,0,success,51.9,0
browser-use,Huggingface--31,C0,1,huggingface.co,286,18,16,0,0,0,success,37.3,0
browser-use,Huggingface--32,C0,1,huggingface.co,709,22,20,0,0,0,success,34.7,0
browser-use,Huggingface--33,C0,1,huggingface.co,542,17,17,0,0,0,success,37.7,0
browser-use,Huggingface--34,C0,1,huggingface.co,848,23,22,0,0,0,success,37.4,0
browser-use,Huggingface--35,C0,1,huggingface.co,272,17,14,0,0,0,success,31.1,0
browser-use,Huggingface--36,C0,1,huggingface.co,171,17,16,0,0,0,success,33.4,0
browser-use,Huggingface--37,C0,1,huggingface.co,519,22,20,0,0,0,success,39.8,0
browser-use,Huggingface--38,C0,1,huggingface.co,717,26,25,0,0,0,success,44.3,0
browser-use,Huggingface--39,C0,1,huggingface.co,262,23,22,0,0,0,success,64.9,0
browser-use,Huggingface--4,C0,1,huggingface.co,440,17,15,0,0,0,success,49.0,0
browser-use,Huggingface--40,C0,1,huggingface.co,168,17,16,0,0,0,success,30.7,0
browser-use,Huggingface--41,C0,1,huggingface.co,475,20,18,0,0,0,success,45.8,0
browser-use,Huggingface--42,C0,1,huggingface.co,764,23,22,0,0,0,success,78.0,0
browser-use,Huggingface--5,C0,1,huggingface.co,528,23,21,0,0,0,success,39.7,0
browser-use,Huggingface--6,C0,1,huggingface.co,452,20,18,0,0,0,success,37.5,0
browser-use,Huggingface--7,C0,1,huggingface.co,164,14,13,0,0,0,success,29.9,0
browser-use,Huggingface--8,C0,1,huggingface.co,908,32,32,0,0,0,success,38.2,0
browser-use,Huggingface--9,C0,1,huggingface.co,232,16,14,0,0,0,success,32.7,0
browser-use,Wolfram_Alpha--0,C0,1,wolframalpha.com,375,12,12,0,0,0,success,41.5,0
browser-use,Wolfram_Alpha--1,C0,1,wolframalpha.com,1124,173,173,0,0,0,success,44.0,0
browser-use,Wolfram_Alpha--10,C0,1,wolframalpha.com,588,15,15,0,0,0,success,64.2,0
browser-use,Wolfram_Alpha--11,C0,1,wolframalpha.com,513,14,14,0,0,0,success,77.1,0
browser-use,Wolfram_Alpha--12,C0,1,wolframalpha.com,347,14,14,0,0,0,success,47.3,0
browser-use,Wolfram_Alpha--13,C0,1,wolframalpha.com,589,69,69,0,0,0,success,66.5,0
browser-use,Wolfram_Alpha--14,C0,1,wolframalpha.com,540,16,16,0,0,0,success,48.3,0
browser-use,Wolfram_Alpha--15,C0,1,wolframalpha.com,655,19,19,0,0,0,success,49.2,0
browser-use,Wolfram_Alpha--16,C0,1,wolframalpha.com,584,22,22,0,0,0,success,44.7,0
browser-use,Wolfram_Alpha--17,C0,1,wolframalpha.com,665,18,18,0,0,0,success,44.3,0
browser-use,Wolfram_Alpha--18,C0,1,wolframalpha.com,557,22,22,0,0,0,success,75.8,0
