agent,task,condition,success_delta_pp,records_delta_pct,unique_hosts_delta_pct,third_party_hosts_delta_pct,rq3_blocks_search_delta_pct,rq3_blocks_offdomain_delta_pct,rq3_blocks_cmp_delta_pct,duration_seconds_delta_pct
fara-7b,Apple--30,C7,0.0,-0.3144654088050315,0.0,0.0,0.0,0.0,0.0,-8.401639344262284
fara-7b,Apple--30,C8,-100.0,-0.628930817610063,0.0,0.0,0.0,0.0,0.0,11.475409836065577
fara-7b,Apple--31,C2,-100.0,-83.33333333333334,-50.0,-80.0,0.0,inf,0.0,39.70149253731343
fara-7b,Apple--31,C5,0.0,15.178571428571427,0.0,0.0,0.0,0.0,0.0,20.29850746268656
fara-7b,Apple--31,C7,-100.0,-83.33333333333334,-50.0,-80.0,0.0,inf,0.0,40.298507462686565
fara-7b,Apple--31,C8,0.0,-61.60714285714286,-62.5,-100.0,0.0,0.0,0.0,-6.268656716417914
fara-7b,Apple--32,C2,0.0,-55.73770491803278,0.0,0.0,0.0,inf,0.0,0.5395683453237359
fara-7b,Apple--32,C5,0.0,11.475409836065573,0.0,0.0,0.0,0.0,0.0,2.697841726618705
fara-7b,Apple--32,C7,0.0,-55.73770491803278,0.0,0.0,0.0,inf,0.0,-8.812949640287766
fara-7b,Apple--32,C8,0.0,59.83606557377049,0.0,0.0,0.0,0.0,0.0,-3.956834532374106
fara-7b,Apple--33,C2,100.0,15.916955017301039,66.66666666666666,inf,0.0,0.0,0.0,-7.879924953095677
fara-7b,Apple--33,C5,0.0,3.1141868512110724,0.0,0.0,0.0,0.0,0.0,-0.7504690431519674
fara-7b,Apple--33,C7,0.0,-1.7301038062283738,0.0,0.0,0.0,0.0,0.0,2.06378986866792
fara-7b,Apple--33,C8,0.0,-5.190311418685121,0.0,0.0,0.0,0.0,0.0,-2.063789868667907
fara-7b,Apple--34,C2,100.0,-79.923273657289,-96.29629629629629,-100.0,0.0,0.0,0.0,-6.919275123558489
fara-7b,Apple--34,C5,100.0,-80.69053708439897,-96.29629629629629,-100.0,0.0,0.0,0.0,-37.39703459637562
fara-7b,Apple--34,C7,100.0,-79.53964194373401,-95.06172839506173,-98.71794871794873,0.0,inf,0.0,-19.604612850082383
fara-7b,Apple--34,C8,0.0,-82.73657289002557,-93.82716049382715,-97.43589743589743,0.0,0.0,0.0,0.49423393739702987
fara-7b,Apple--35,C2,0.0,-18.24561403508772,-20.0,0.0,0.0,0.0,0.0,36.67621776504299
fara-7b,Apple--35,C5,-100.0,42.45614035087719,20.0,100.0,0.0,0.0,0.0,70.20057306590259
fara-7b,Apple--35,C7,0.0,-38.24561403508772,0.0,0.0,0.0,0.0,0.0,-20.05730659025788
fara-7b,Apple--35,C8,0.0,-35.43859649122807,0.0,0.0,0.0,0.0,0.0,20.630372492836685
fara-7b,Apple--36,C2,0.0,-74.44933920704845,-63.63636363636363,0.0,0.0,inf,0.0,-4.235727440147325
fara-7b,Apple--36,C5,0.0,3.0837004405286343,9.090909090909092,0.0,0.0,0.0,0.0,-2.5782688766114155
fara-7b,Apple--36,C7,0.0,-74.44933920704845,-63.63636363636363,0.0,0.0,inf,0.0,7.550644567219155
fara-7b,Apple--36,C8,0.0,4.405286343612335,0.0,0.0,0.0,0.0,0.0,0.18416206261510393
fara-7b,Apple--37,C2,0.0,-6.25,0.0,0.0,0.0,0.0,0.0,-1.9148936170212734
fara-7b,Apple--37,C5,-100.0,8.75,0.0,0.0,0.0,0.0,0.0,19.148936170212767
fara-7b,Apple--37,C7,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,-25.957446808510642
fara-7b,Apple--37,C8,-100.0,7.5,33.33333333333333,inf,0.0,0.0,0.0,12.76595744680851
fara-7b,Apple--38,C2,-100.0,-46.381578947368425,-45.45454545454545,-75.0,0.0,inf,0.0,120.81632653061224
fara-7b,Apple--38,C5,0.0,22.039473684210524,0.0,0.0,0.0,0.0,0.0,4.897959183673466
fara-7b,Apple--38,C7,-100.0,-48.026315789473685,-45.45454545454545,-75.0,0.0,inf,0.0,114.28571428571428
fara-7b,Apple--38,C8,-100.0,-32.89473684210527,-45.45454545454545,-75.0,0.0,0.0,0.0,112.24489795918366
fara-7b,Apple--39,C2,0.0,-68.07980049875312,-30.76923076923077,-66.66666666666666,0.0,inf,0.0,-36.90036900369004
fara-7b,Apple--39,C5,-100.0,-67.33167082294264,-38.46153846153847,-83.33333333333334,0.0,0.0,0.0,9.594095940959402
fara-7b,Apple--39,C7,0.0,-68.82793017456359,-30.76923076923077,-66.66666666666666,0.0,inf,0.0,-37.26937269372694
fara-7b,Apple--39,C8,-100.0,-77.55610972568579,-69.23076923076923,-83.33333333333334,0.0,0.0,0.0,0.9225092250922509
fara-7b,Apple--4,C2,0.0,-82.10862619808307,-20.0,0.0,0.0,inf,0.0,-8.955223880597023
fara-7b,Apple--4,C5,0.0,0.9584664536741214,0.0,0.0,0.0,0.0,0.0,4.664179104477611
fara-7b,Apple--4,C7,0.0,-82.10862619808307,-20.0,0.0,0.0,inf,0.0,-8.58208955223881
fara-7b,Apple--4,C8,0.0,-5.111821086261981,0.0,0.0,0.0,0.0,0.0,3.5447761194029823
fara-7b,Apple--40,C2,0.0,-28.333333333333332,33.33333333333333,inf,0.0,inf,0.0,-3.8834951456310676
fara-7b,Apple--40,C5,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-3.300970873786413
fara-7b,Apple--40,C7,0.0,-35.833333333333336,33.33333333333333,inf,0.0,inf,0.0,-2.912621359223301
fara-7b,Apple--40,C8,0.0,-59.166666666666664,0.0,0.0,0.0,0.0,0.0,1.3592233009708794
fara-7b,Apple--41,C2,0.0,-82.03592814371258,-20.0,0.0,0.0,inf,0.0,-12.500000000000009
fara-7b,Apple--41,C5,0.0,-1.4970059880239521,0.0,0.0,0.0,0.0,0.0,5.072463768115937
fara-7b,Apple--41,C7,0.0,-82.03592814371258,-20.0,0.0,0.0,inf,0.0,-14.85507246376812
fara-7b,Apple--41,C8,0.0,-85.32934131736528,-40.0,-100.0,0.0,0.0,0.0,-4.528985507246377
fara-7b,Apple--42,C2,0.0,-22.872340425531913,-27.27272727272727,-87.5,0.0,inf,0.0,3.5778175313059033
fara-7b,Apple--42,C5,0.0,-59.04255319148937,-36.36363636363637,-100.0,0.0,0.0,0.0,-5.366726296958856
fara-7b,Apple--42,C7,0.0,-33.51063829787234,-36.36363636363637,-87.5,0.0,inf,0.0,4.47227191413238
fara-7b,Apple--42,C8,0.0,-59.308510638297875,-72.72727272727273,-100.0,0.0,0.0,0.0,-2.862254025044725
fara-7b,Apple--5,C2,-100.0,-9.66542750929368,-40.0,-71.42857142857143,0.0,inf,0.0,151.4018691588785
fara-7b,Apple--5,C5,0.0,46.468401486988846,10.0,14.285714285714285,0.0,0.0,0.0,160.28037383177573
fara-7b,Apple--5,C7,0.0,-5.204460966542751,-40.0,-71.42857142857143,0.0,inf,0.0,147.196261682243
fara-7b,Apple--5,C8,-100.0,1.1152416356877324,-50.0,-85.71428571428571,0.0,0.0,0.0,157.00934579439254
fara-7b,Apple--6,C2,0.0,-8.96551724137931,0.0,0.0,0.0,0.0,0.0,-17.79359430604982
fara-7b,Apple--6,C5,-100.0,-20.689655172413794,0.0,0.0,0.0,0.0,0.0,85.05338078291814
fara-7b,Apple--6,C7,0.0,1.3793103448275863,0.0,0.0,0.0,0.0,0.0,-17.79359430604982
fara-7b,Apple--6,C8,0.0,-8.275862068965518,0.0,0.0,0.0,0.0,0.0,0.7117437722419904
fara-7b,Apple--7,C2,-100.0,-44.40298507462687,-40.0,-71.42857142857143,0.0,0.0,0.0,15.884476534296038
fara-7b,Apple--7,C5,-100.0,-41.417910447761194,-40.0,-71.42857142857143,0.0,0.0,0.0,-5.776173285198548
fara-7b,Apple--7,C7,-100.0,-44.02985074626866,-40.0,-71.42857142857143,0.0,0.0,0.0,-3.068592057761725
fara-7b,Apple--7,C8,-100.0,-56.71641791044776,-60.0,-85.71428571428571,0.0,0.0,0.0,-6.498194945848377
fara-7b,Apple--8,C2,0.0,-71.42857142857143,33.33333333333333,inf,0.0,inf,0.0,-12.71028037383177
fara-7b,Apple--8,C5,0.0,64.28571428571429,233.33333333333334,inf,0.0,0.0,0.0,9.345794392523365
fara-7b,Apple--8,C7,0.0,-71.42857142857143,33.33333333333333,inf,0.0,inf,0.0,-10.65420560747664
fara-7b,Apple--8,C8,100.0,-12.857142857142856,0.0,0.0,0.0,0.0,0.0,-4.859813084112153
fara-7b,Apple--9,C2,0.0,-10.264900662251655,-50.0,-85.71428571428571,0.0,0.0,0.0,2.1126760563380333
fara-7b,Apple--9,C5,0.0,-4.304635761589404,-40.0,-71.42857142857143,0.0,0.0,0.0,1.4084507042253596
fara-7b,Apple--9,C7,0.0,15.562913907284766,0.0,-28.57142857142857,0.0,0.0,0.0,1.9366197183098617
fara-7b,Apple--9,C8,0.0,-12.251655629139073,-50.0,-85.71428571428571,0.0,0.0,0.0,-1.9366197183098492
fara-7b,ArXiv--0,C2,0.0,301.8181818181818,0.0,0.0,0.0,0.0,0.0,56.88888888888888
fara-7b,ArXiv--0,C5,0.0,-40.0,-60.0,-100.0,0.0,0.0,0.0,34.22222222222222
fara-7b,ArXiv--0,C7,0.0,298.1818181818182,0.0,0.0,0.0,0.0,0.0,54.66666666666665
fara-7b,ArXiv--0,C8,0.0,301.8181818181818,0.0,0.0,0.0,0.0,0.0,57.77777777777777
fara-7b,ArXiv--1,C2,0.0,-73.17073170731707,-61.53846153846154,-72.72727272727273,0.0,0.0,0.0,-2.159468438538213
fara-7b,ArXiv--1,C5,0.0,-87.39837398373984,-84.61538461538461,-100.0,0.0,0.0,0.0,-5.14950166112957
fara-7b,ArXiv--1,C7,0.0,-73.17073170731707,-61.53846153846154,-72.72727272727273,0.0,0.0,0.0,-2.159468438538213
fara-7b,ArXiv--1,C8,100.0,-27.235772357723576,-61.53846153846154,-72.72727272727273,0.0,0.0,0.0,-0.830564784053156
fara-7b,ArXiv--10,C2,0.0,-6.666666666666667,0.0,0.0,0.0,0.0,0.0,3.819444444444437
fara-7b,ArXiv--10,C5,0.0,-3.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.083333333333326
fara-7b,ArXiv--10,C7,0.0,-11.666666666666666,0.0,0.0,0.0,0.0,0.0,2.083333333333326
fara-7b,ArXiv--10,C8,0.0,-3.3333333333333335,0.0,0.0,0.0,0.0,0.0,1.7361111111111112
fara-7b,ArXiv--11,C2,-100.0,-88.62559241706161,-87.5,-92.3076923076923,0.0,inf,0.0,92.33870967741936
fara-7b,ArXiv--11,C5,0.0,-67.77251184834124,-43.75,-53.84615384615385,0.0,0.0,0.0,43.14516129032258
fara-7b,ArXiv--11,C7,-100.0,-88.62559241706161,-87.5,-92.3076923076923,0.0,inf,0.0,89.11290322580643
fara-7b,ArXiv--11,C8,0.0,-71.09004739336493,-43.75,-53.84615384615385,0.0,0.0,0.0,43.14516129032258
fara-7b,ArXiv--12,C2,0.0,-6.976744186046512,0.0,0.0,0.0,0.0,0.0,-30.81285444234404
fara-7b,ArXiv--12,C5,0.0,-10.465116279069768,0.0,0.0,0.0,0.0,0.0,-32.32514177693762
fara-7b,ArXiv--12,C7,0.0,-13.953488372093023,0.0,0.0,0.0,0.0,0.0,-31.00189035916824
fara-7b,ArXiv--12,C8,0.0,-2.3255813953488373,0.0,0.0,0.0,0.0,0.0,-5.671077504725898
fara-7b,ArXiv--13,C2,0.0,266.66666666666663,400.0,inf,0.0,0.0,0.0,-18.25095057034221
fara-7b,ArXiv--13,C5,0.0,413.33333333333337,400.0,inf,0.0,0.0,0.0,8.36501901140684
fara-7b,ArXiv--13,C7,0.0,266.66666666666663,400.0,inf,0.0,0.0,0.0,-17.490494296577953
fara-7b,ArXiv--13,C8,0.0,280.0,400.0,inf,0.0,0.0,0.0,-16.730038022813694
fara-7b,ArXiv--14,C2,0.0,533.3333333333333,400.0,inf,0.0,0.0,0.0,67.45283018867924
fara-7b,ArXiv--14,C5,0.0,146.66666666666666,400.0,inf,0.0,0.0,0.0,136.32075471698116
fara-7b,ArXiv--14,C7,0.0,320.0,400.0,inf,0.0,0.0,0.0,102.35849056603774
fara-7b,ArXiv--14,C8,0.0,380.0,400.0,inf,0.0,0.0,0.0,191.03773584905662
fara-7b,ArXiv--15,C2,0.0,178.57142857142858,400.0,inf,0.0,0.0,0.0,6.028368794326239
fara-7b,ArXiv--15,C5,-100.0,157.14285714285714,400.0,inf,0.0,0.0,0.0,108.15602836879434
fara-7b,ArXiv--15,C7,-100.0,1150.0,400.0,inf,0.0,0.0,0.0,103.90070921985817
fara-7b,ArXiv--15,C8,0.0,228.57142857142856,400.0,inf,0.0,0.0,0.0,52.48226950354611
fara-7b,ArXiv--16,C2,0.0,-2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.6920415224913594
fara-7b,ArXiv--16,C5,0.0,-2.380952380952381,0.0,0.0,0.0,0.0,0.0,-0.6920415224913471
fara-7b,ArXiv--16,C7,0.0,-2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
fara-7b,ArXiv--16,C8,0.0,-2.380952380952381,0.0,0.0,0.0,0.0,0.0,20.06920415224915
fara-7b,ArXiv--17,C2,-100.0,-47.51381215469613,-12.5,-28.57142857142857,0.0,inf,0.0,28.03532008830023
fara-7b,ArXiv--17,C5,0.0,37.569060773480665,62.5,57.14285714285714,0.0,0.0,0.0,18.98454746136866
fara-7b,ArXiv--17,C7,-100.0,-56.353591160220994,-12.5,-28.57142857142857,0.0,inf,0.0,22.295805739514353
fara-7b,ArXiv--17,C8,-100.0,-56.353591160220994,-25.0,-42.857142857142854,0.0,0.0,0.0,27.373068432671094
fara-7b,ArXiv--18,C2,0.0,323.5294117647059,500.0,inf,0.0,0.0,0.0,119.2156862745098
fara-7b,ArXiv--18,C5,0.0,147.05882352941177,300.0,inf,0.0,0.0,0.0,112.94117647058823
fara-7b,ArXiv--18,C7,0.0,329.4117647058823,500.0,inf,0.0,0.0,0.0,106.27450980392157
fara-7b,ArXiv--18,C8,0.0,317.6470588235294,500.0,inf,0.0,0.0,0.0,128.23529411764707
fara-7b,ArXiv--19,C2,0.0,-93.39622641509435,-88.46153846153845,-91.66666666666666,0.0,inf,0.0,-20.302013422818792
fara-7b,ArXiv--19,C5,100.0,-59.43396226415094,-42.30769230769231,-41.66666666666667,0.0,0.0,0.0,-5.53691275167786
fara-7b,ArXiv--19,C7,0.0,-93.39622641509435,-88.46153846153845,-91.66666666666666,0.0,inf,0.0,-19.96644295302013
fara-7b,ArXiv--19,C8,0.0,-94.9685534591195,-92.3076923076923,-95.83333333333334,0.0,inf,0.0,-41.44295302013423
fara-7b,ArXiv--2,C2,0.0,21.11111111111111,0.0,0.0,0.0,0.0,0.0,-1.6286644951140066
fara-7b,ArXiv--2,C5,0.0,15.555555555555555,0.0,0.0,0.0,0.0,0.0,-0.9771986970684062
fara-7b,ArXiv--2,C7,0.0,21.11111111111111,0.0,0.0,0.0,0.0,0.0,-9.120521172638439
fara-7b,ArXiv--2,C8,0.0,18.88888888888889,0.0,0.0,0.0,0.0,0.0,-1.9543973941368011
fara-7b,ArXiv--20,C2,-100.0,73.33333333333333,200.0,inf,0.0,inf,0.0,167.8571428571429
fara-7b,ArXiv--20,C5,0.0,166.66666666666669,300.0,inf,0.0,0.0,0.0,66.96428571428572
fara-7b,ArXiv--20,C7,-100.0,1046.6666666666667,500.0,inf,0.0,0.0,0.0,158.48214285714286
fara-7b,ArXiv--20,C8,0.0,960.0,400.0,inf,0.0,0.0,0.0,115.17857142857146
fara-7b,ArXiv--21,C2,0.0,-77.20364741641338,0.0,-20.0,0.0,inf,0.0,7.499999999999997
fara-7b,ArXiv--21,C5,0.0,-26.13981762917933,66.66666666666666,60.0,0.0,0.0,0.0,-6.153846153846159
fara-7b,ArXiv--21,C7,0.0,-77.50759878419453,0.0,-20.0,0.0,inf,0.0,5.769230769230769
fara-7b,ArXiv--21,C8,0.0,-77.20364741641338,-16.666666666666664,-40.0,0.0,0.0,0.0,7.6923076923076925
fara-7b,ArXiv--22,C2,0.0,-24.637681159420293,0.0,0.0,0.0,0.0,0.0,-9.775967413441963
fara-7b,ArXiv--22,C5,0.0,-30.434782608695656,0.0,0.0,0.0,0.0,0.0,-37.88187372708758
fara-7b,ArXiv--22,C7,0.0,-27.536231884057973,0.0,0.0,0.0,0.0,0.0,-13.645621181262735
fara-7b,ArXiv--22,C8,0.0,-26.08695652173913,0.0,0.0,0.0,0.0,0.0,-8.75763747454176
fara-7b,ArXiv--23,C2,100.0,-89.03225806451613,-75.0,-90.0,0.0,inf,0.0,-64.99133448873484
fara-7b,ArXiv--23,C5,0.0,-69.03225806451613,-58.333333333333336,-70.0,0.0,0.0,0.0,4.679376083188901
fara-7b,ArXiv--23,C7,100.0,-89.03225806451613,-75.0,-90.0,0.0,inf,0.0,-64.64471403812826
fara-7b,ArXiv--23,C8,0.0,-71.93548387096774,-58.333333333333336,-70.0,0.0,0.0,0.0,-1.733102253032929
fara-7b,ArXiv--24,C2,0.0,26.262626262626267,0.0,0.0,0.0,0.0,0.0,7.264957264957278
fara-7b,ArXiv--24,C5,0.0,-1.0101010101010102,0.0,0.0,0.0,0.0,0.0,2.991452991453004
fara-7b,ArXiv--24,C7,-100.0,29.292929292929294,0.0,0.0,0.0,0.0,0.0,18.376068376068382
fara-7b,ArXiv--24,C8,0.0,28.28282828282828,0.0,0.0,0.0,0.0,0.0,9.188034188034196
fara-7b,ArXiv--25,C2,0.0,-72.1030042918455,-31.25,-38.46153846153847,0.0,inf,0.0,-8.093525179856115
fara-7b,ArXiv--25,C5,0.0,-3.4334763948497855,0.0,0.0,0.0,0.0,0.0,4.856115107913661
fara-7b,ArXiv--25,C7,0.0,-72.1030042918455,-31.25,-38.46153846153847,0.0,inf,0.0,-6.294964028776978
fara-7b,ArXiv--25,C8,0.0,-67.81115879828327,-37.5,-46.15384615384615,0.0,inf,0.0,-2.158273381294969
fara-7b,ArXiv--26,C2,-100.0,114.28571428571428,150.0,inf,0.0,0.0,0.0,56.44699140401147
fara-7b,ArXiv--26,C5,-100.0,65.71428571428571,150.0,inf,0.0,0.0,0.0,63.03724928366763
fara-7b,ArXiv--26,C7,-100.0,125.71428571428571,150.0,inf,0.0,0.0,0.0,54.44126074498568
fara-7b,ArXiv--26,C8,-100.0,142.85714285714286,200.0,inf,0.0,0.0,0.0,90.83094555873924
fara-7b,ArXiv--27,C2,-100.0,-90.04524886877829,-66.66666666666666,-80.0,0.0,inf,0.0,25.265957446808514
fara-7b,ArXiv--27,C5,0.0,-22.171945701357465,33.33333333333333,40.0,0.0,0.0,0.0,-45.212765957446805
fara-7b,ArXiv--27,C7,-100.0,-90.04524886877829,-66.66666666666666,-80.0,0.0,inf,0.0,25.79787234042552
fara-7b,ArXiv--27,C8,-100.0,-72.39819004524887,-16.666666666666664,-40.0,0.0,0.0,0.0,12.234042553191493
fara-7b,ArXiv--28,C2,0.0,293.3333333333333,400.0,inf,0.0,0.0,0.0,24.407582938388618
fara-7b,ArXiv--28,C5,0.0,1780.0,400.0,inf,0.0,0.0,0.0,9.95260663507108
fara-7b,ArXiv--28,C7,0.0,1780.0,400.0,inf,0.0,0.0,0.0,-2.3696682464454977
fara-7b,ArXiv--28,C8,-100.0,506.66666666666663,700.0,inf,0.0,0.0,0.0,417.7725118483412
fara-7b,ArXiv--29,C2,100.0,-52.78969957081545,-16.666666666666664,-40.0,0.0,0.0,0.0,-35.20140105078809
fara-7b,ArXiv--29,C5,100.0,-83.69098712446352,-16.666666666666664,-40.0,0.0,0.0,0.0,-49.56217162872154
fara-7b,ArXiv--29,C7,100.0,-73.39055793991416,-16.666666666666664,-40.0,0.0,0.0,0.0,-35.02626970227671
fara-7b,ArXiv--29,C8,100.0,-56.65236051502146,-16.666666666666664,-40.0,0.0,0.0,0.0,-34.500875656742565
fara-7b,ArXiv--3,C2,0.0,-4.280155642023346,0.0,0.0,0.0,0.0,0.0,-50.09746588693956
fara-7b,ArXiv--3,C5,-100.0,-2.7237354085603114,80.0,166.66666666666669,0.0,0.0,0.0,6.627680311890851
fara-7b,ArXiv--3,C7,0.0,-3.501945525291829,0.0,0.0,0.0,0.0,0.0,-47.563352826510716
fara-7b,ArXiv--3,C8,0.0,53.30739299610895,0.0,0.0,0.0,0.0,0.0,10.331384015594551
fara-7b,ArXiv--30,C2,-100.0,-3.7037037037037033,0.0,0.0,0.0,0.0,0.0,44.817927170868344
fara-7b,ArXiv--30,C5,0.0,-11.11111111111111,0.0,0.0,0.0,0.0,0.0,-3.6414565826330647
fara-7b,ArXiv--30,C7,-100.0,-9.25925925925926,0.0,0.0,0.0,0.0,0.0,45.37815126050418
fara-7b,ArXiv--30,C8,0.0,-7.4074074074074066,0.0,0.0,0.0,0.0,0.0,43.97759103641455
fara-7b,ArXiv--31,C2,0.0,320.0,400.0,inf,0.0,0.0,0.0,9.195402298850569
fara-7b,ArXiv--31,C5,0.0,333.33333333333337,400.0,inf,0.0,0.0,0.0,7.279693486590033
fara-7b,ArXiv--31,C7,0.0,360.0,400.0,inf,0.0,0.0,0.0,9.770114942528723
fara-7b,ArXiv--31,C8,0.0,340.0,400.0,inf,0.0,0.0,0.0,17.241379310344826
fara-7b,ArXiv--32,C2,0.0,-3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0
fara-7b,ArXiv--32,C5,0.0,27.27272727272727,0.0,0.0,0.0,0.0,0.0,-0.4405286343612241
fara-7b,ArXiv--32,C7,0.0,-3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.4405286343612398
fara-7b,ArXiv--32,C8,0.0,-3.0303030303030303,0.0,0.0,0.0,0.0,0.0,26.87224669603525
fara-7b,ArXiv--33,C2,-100.0,-74.8663101604278,-25.0,-33.33333333333333,0.0,inf,0.0,131.96721311475412
fara-7b,ArXiv--33,C5,0.0,14.43850267379679,37.5,50.0,0.0,0.0,0.0,26.229508196721323
fara-7b,ArXiv--33,C7,-100.0,-74.33155080213903,-25.0,-33.33333333333333,0.0,inf,0.0,132.3770491803279
fara-7b,ArXiv--33,C8,-100.0,-81.28342245989305,-75.0,-100.0,0.0,0.0,0.0,81.55737704918032
fara-7b,ArXiv--34,C2,-100.0,293.3333333333333,400.0,inf,0.0,0.0,0.0,29.061784897025163
fara-7b,ArXiv--34,C5,0.0,1773.3333333333335,400.0,inf,0.0,0.0,0.0,20.594965675057207
fara-7b,ArXiv--34,C7,-100.0,20.0,100.0,inf,0.0,inf,0.0,23.56979405034324
fara-7b,ArXiv--34,C8,-100.0,93.33333333333333,300.0,inf,0.0,0.0,0.0,41.41876430205948
fara-7b,ArXiv--35,C2,0.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.45871559633026543
fara-7b,ArXiv--35,C5,0.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,-2.2935779816513757
fara-7b,ArXiv--35,C7,0.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.45871559633026543
fara-7b,ArXiv--35,C8,0.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.45871559633026543
fara-7b,ArXiv--36,C2,100.0,343.75,400.0,inf,0.0,0.0,0.0,-59.570661896243294
fara-7b,ArXiv--36,C5,0.0,106.25,100.0,0.0,0.0,0.0,0.0,0.1788908765652977
fara-7b,ArXiv--36,C7,0.0,37.5,100.0,inf,0.0,inf,0.0,-13.059033989266542
fara-7b,ArXiv--36,C8,100.0,-6.25,0.0,0.0,0.0,0.0,0.0,-61.359570661896235
fara-7b,ArXiv--37,C2,-100.0,-92.5925925925926,-88.23529411764706,-92.85714285714286,0.0,inf,0.0,86.95652173913042
fara-7b,ArXiv--37,C5,0.0,-11.851851851851853,0.0,0.0,0.0,0.0,0.0,-0.39525691699605303
fara-7b,ArXiv--37,C7,-100.0,-92.5925925925926,-88.23529411764706,-92.85714285714286,0.0,inf,0.0,86.95652173913042
fara-7b,ArXiv--37,C8,0.0,-69.25925925925925,-41.17647058823529,-50.0,0.0,0.0,0.0,107.90513833992095
fara-7b,ArXiv--38,C2,-100.0,-92.39543726235742,-88.23529411764706,-93.33333333333333,0.0,inf,0.0,61.14864864864865
fara-7b,ArXiv--38,C5,0.0,-9.125475285171103,-5.88235294117647,-6.666666666666667,0.0,0.0,0.0,-2.3648648648648742
fara-7b,ArXiv--38,C7,-100.0,-92.39543726235742,-88.23529411764706,-93.33333333333333,0.0,inf,0.0,60.13513513513512
fara-7b,ArXiv--38,C8,-100.0,-93.91634980988593,-88.23529411764706,-93.33333333333333,0.0,inf,0.0,38.17567567567566
fara-7b,ArXiv--39,C2,0.0,-94.11764705882352,-66.66666666666666,-80.0,0.0,inf,0.0,-6.921675774134786
fara-7b,ArXiv--39,C5,0.0,-20.32085561497326,0.0,0.0,0.0,0.0,0.0,-3.460837887067393
fara-7b,ArXiv--39,C7,0.0,-94.11764705882352,-66.66666666666666,-80.0,0.0,inf,0.0,-6.375227686703097
fara-7b,ArXiv--39,C8,100.0,-76.20320855614973,33.33333333333333,20.0,0.0,0.0,0.0,-23.67941712204007
fara-7b,ArXiv--4,C2,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.46511627906977404
fara-7b,ArXiv--4,C5,0.0,-3.125,0.0,0.0,0.0,0.0,0.0,-0.9302325581395315
fara-7b,ArXiv--4,C7,0.0,3.125,0.0,0.0,0.0,0.0,0.0,-1.860465116279063
fara-7b,ArXiv--4,C8,0.0,3.125,0.0,0.0,0.0,0.0,0.0,-1.860465116279063
fara-7b,ArXiv--40,C2,-100.0,-8.823529411764707,0.0,0.0,0.0,0.0,0.0,-64.87603305785123
fara-7b,ArXiv--40,C5,0.0,29.411764705882355,100.0,inf,0.0,0.0,0.0,-17.56198347107438
fara-7b,ArXiv--40,C7,-100.0,-8.823529411764707,0.0,0.0,0.0,0.0,0.0,-65.08264462809917
fara-7b,ArXiv--40,C8,-100.0,-8.823529411764707,0.0,0.0,0.0,0.0,0.0,-63.01652892561984
fara-7b,ArXiv--41,C2,0.0,-89.31116389548693,-81.48148148148148,-86.27450980392157,0.0,inf,0.0,-14.384748700173317
fara-7b,ArXiv--41,C5,0.0,1.66270783847981,7.4074074074074066,7.8431372549019605,0.0,0.0,0.0,2.0797227036395074
fara-7b,ArXiv--41,C7,0.0,-89.31116389548693,-81.48148148148148,-86.27450980392157,0.0,inf,0.0,-14.904679376083191
fara-7b,ArXiv--41,C8,0.0,-88.59857482185272,-81.48148148148148,-86.27450980392157,0.0,inf,0.0,-29.636048526863085
fara-7b,ArXiv--42,C2,100.0,166.66666666666669,400.0,inf,0.0,0.0,0.0,-31.271477663230247
fara-7b,ArXiv--42,C5,100.0,393.3333333333333,500.0,inf,0.0,0.0,0.0,-11.683848797250866
fara-7b,ArXiv--42,C7,100.0,273.3333333333333,500.0,inf,0.0,0.0,0.0,-36.25429553264605
fara-7b,ArXiv--42,C8,100.0,180.0,400.0,inf,0.0,0.0,0.0,-9.621993127147768
fara-7b,ArXiv--5,C2,0.0,-38.028169014084504,0.0,0.0,0.0,0.0,0.0,-3.0991735537190084
fara-7b,ArXiv--5,C5,-100.0,-88.73239436619718,0.0,0.0,0.0,0.0,0.0,34.09090909090911
fara-7b,ArXiv--5,C7,0.0,-37.46478873239437,0.0,0.0,0.0,0.0,0.0,-3.512396694214867
fara-7b,ArXiv--5,C8,-100.0,-31.549295774647888,0.0,0.0,0.0,0.0,0.0,18.801652892561986
fara-7b,ArXiv--6,C2,0.0,450.0,500.0,inf,0.0,0.0,0.0,3.396226415094334
fara-7b,ArXiv--6,C5,0.0,1650.0,1100.0,inf,0.0,0.0,0.0,7.735849056603776
fara-7b,ArXiv--6,C7,0.0,450.0,500.0,inf,0.0,0.0,0.0,3.2075471698113263
